"SamplingSize","Metrics","AvgSampleDistance","Dis_ConfInteval_95%","ValidError(%)","ValidError_ConfInteval_95%","GeneralizedError(%)","Error_ConfInteval_95%","ASEMeanError(%)","ASEError_ConfInteval_95%","ModelTime(S)","MTime_ConfInteval_95%"
"364","PERF2","6599.56807484791","1.57104666178969","17.2924605311042","1.14801299790479","19.9789614023404","0.442874285657043","31.1824756374692","0.302502899368419","6.56420169557844","0.0414475851506689"
"416","PERF1","6576.33553148698","1.29605023275901","15.3483428560939","0.842119268501639","17.6483869531834","0.432377087376039","22.0371991094041","0.112061229836534","7.13064445768084","0.107156179957475"
"416","PERF2","6576.33553148698","1.29605023275901","17.4873996063803","1.11112448316892","19.4365480505965","0.908470937617022","31.4585099453117","0.248942714217724","7.54944296394076","0.0957093279266467"
"468","PERF1","6551.91833746182","1.2870841605484","15.4653183528664","0.669815892744401","16.9182974205236","0.488560216087042","21.89242401191","0.118515022375133","7.05319621733257","0.0550990507510559"
"468","PERF2","6551.91833746182","1.2870841605484","16.565455210728","0.857615576159941","18.4188510391158","0.605676653029973","31.1373140160079","0.214658234612649","7.50944878373827","0.0537921950753181"
"520","PERF1","6530.32828157687","1.48092651611168","15.0795296884094","0.646628378025761","15.5324760560709","0.449352568877314","21.7340410696581","0.0864269607679865","7.70999621493476","0.0752369471945668"
"520","PERF2","6530.32828157687","1.48092651611168","15.910286230932","0.88987522463079","17.2004120343172","0.458912520673338","31.2105422154391","0.319728898127098","8.30419982804192","0.0695225609368869"
"572","PERF1","6506.47237982152","1.1817623174163","14.7980345476865","0.53429850165491","15.6557719985036","0.477656826358613","21.8617910554933","0.151006585539671","8.38568368979863","0.0971994013624107"
"572","PERF2","6506.47237982152","1.1817623174163","14.3442222728181","0.686848046559627","16.5666466596042","0.349238789400967","30.8885255719953","0.264812517728031","9.11721862213952","0.154621570442572"
"624","PERF1","6483.0088218496","1.34400480914328","13.7357449655996","0.50535185526846","14.6648783104988","0.451055888744438","21.8352295066526","0.130472590988057","8.78972321748734","0.113193250146155"
"624","PERF2","6483.0088218496","1.34400480914328","14.8652658382184","0.844124676061325","16.3802888473638","0.524812128503732","31.4291524436066","0.213208060976982","9.4144424200058","0.107137693896685"
"676","PERF1","6459.0314987124","1.56111267996323","13.2422154942089","0.560270035202894","14.5783523008435","0.46165910299573","21.8040939136486","0.111925822827972","9.33974348647254","0.0533127886805161"
"676","PERF2","6459.0314987124","1.56111267996323","14.0068343750701","0.826037903966517","15.4240950462387","0.375455147279012","31.6654538674365","0.27398561284158","10.0634068165507","0.0578213684165224"
"728","PERF1","6434.80115190859","1.47723587206372","12.9342505595243","0.584206204377582","14.293339547034","0.393784475090759","21.763614853299","0.0798405280743881","9.96128407546452","0.0657855141754735"
"728","PERF2","6434.80115190859","1.47723587206372","14.1884088220757","0.742286732398993","14.9554102399017","0.351518517494884","31.1784575454335","0.30121089812534","10.8103774956294","0.0487722078709755"
"780","PERF1","6411.96331431989","1.36872971055605","12.9463895917801","0.585253633805143","13.8753418820507","0.480481546248081","21.8322895406447","0.0927165561303436","10.6298833319119","0.0826954880957042"
"780","PERF2","6411.96331431989","1.36872971055605","13.4950749624837","0.49781105203533","14.5917777218982","0.379512673154854","31.3564698938756","0.270662093589951","11.5053191866193","0.0750404683899456"
"832","PERF1","6389.01473019293","1.59085320145586","12.5456997662596","0.666285598879664","13.5722779553241","0.491013918626655","21.7885540145723","0.0875745767728295","11.3615857447897","0.0870737080273522"
"832","PERF2","6389.01473019293","1.59085320145586","12.592220633547","0.638713801477028","13.8420367677793","0.309616144411677","31.1680671414331","0.273663749171595","12.3936656372888","0.0696249311476385"
"884","PERF1","6363.74302152972","1.25492106454776","12.3218764009605","0.579891125950598","12.6122990075103","0.331920243154639","21.6156831576486","0.066304381683706","12.0766695312091","0.100064154490415"
"884","PERF2","6363.74302152972","1.25492106454776","13.0456166099363","0.558988761321875","13.6087656548734","0.358599894585977","31.4027736773207","0.183363165014329","13.046634886946","0.0689260389167726"
"936","PERF1","6341.49034473739","1.47802928284596","12.3266633234862","0.545887390345684","13.0906682765255","0.47695753675572","21.8204137414561","0.0898351007290845","12.7258190512657","0.0958400004781435"
"936","PERF2","6341.49034473739","1.47802928284596","13.3436615948901","0.682470569787579","13.9142705725225","0.377326944498041","31.6597561438727","0.200640039489817","13.8067482709885","0.0640506716984106"
"988","PERF1","6318.17316746964","1.58515428608003","11.5175582381929","0.452973749760352","12.3990438691589","0.333294274511482","21.829117265112","0.108678017594605","13.4151096599443","0.0715624006317448"
"988","PERF2","6318.17316746964","1.58515428608003","12.6433327698719","0.489842099777043","13.1246131370024","0.416551764795414","31.4210281479523","0.250096225554144","14.5572365692684","0.0726733408065385"
"1040","PERF1","6294.8208050568","1.34895634252311","11.5313727966404","0.465516470250331","12.1797449186561","0.370528669907205","21.873886508258","0.105069968972552","14.2792707426207","0.129159559235499"
"1040","PERF2","6294.8208050568","1.34895634252311","11.8350777467912","0.43188043098886","12.5671047569318","0.293228169205653","31.7209627993462","0.145399661319397","15.4382626669747","0.0693920390051181"
"1092","PERF1","6273.4588904586","1.60324507351993","11.2045134979468","0.507593859181302","11.5010807136559","0.195221530554324","21.7006591054852","0.089737837907082","14.9412703769548","0.0948327994017384"
"1092","PERF2","6273.4588904586","1.60324507351993","11.9726262019158","0.532368960305527","12.2625271223621","0.293107833078454","31.201674238226","0.215849540308167","16.1415881173951","0.0654668096140745"
"1144","PERF1","6248.16288207902","1.17140587338108","11.1806656132113","0.415131140810523","11.368334711507","0.290725369643441","21.869019498954","0.0908160908558903","15.7209900702749","0.0837795791701995"
"1144","PERF2","6248.16288207902","1.17140587338108","11.425786439263","0.41241547661756","11.9498054020476","0.252866962033392","31.3573917987829","0.221930416806235","17.0183044501713","0.0663507056108828"
"1196","PERF1","6223.91040963831","1.01560033419237","11.2647830027158","0.541544063199898","11.3735818405726","0.29773179152871","21.7287312926868","0.0844594252954221","16.6066560404641","0.130335892974464"
"1196","PERF2","6223.91040963831","1.01560033419237","11.1607920215943","0.438630766295121","11.7407002419036","0.312056298171885","31.4081796905883","0.257815004577869","17.9411518573761","0.0856063974605186"
"1248","PERF1","6201.59044533876","1.56356035476807","10.4433631044419","0.352000116830478","10.9284027904953","0.23839482196743","21.8075939826988","0.0869156001144386","17.3502858962331","0.112887142883713"
"1248","PERF2","6201.59044533876","1.56356035476807","11.6848380002865","0.405411957070025","11.5073460655746","0.172292205091073","31.6296536607759","0.162352553075639","18.8466743997165","0.0962176850132186"
"1300","PERF1","6178.04302598351","1.22343290421838","10.625949418315","0.479974035893356","10.7858882105363","0.229599266631974","21.7812635156503","0.0909346712782058","18.0898153356143","0.0856676005650907"
"1300","PERF2","6178.04302598351","1.22343290421838","10.7552555335998","0.435352590546794","11.2665863594822","0.232627406694314","31.1648481786016","0.24197569567977","19.6187513811248","0.0768140969238108"
"1352","PERF1","6153.39644882783","1.05711035414388","10.1609655683272","0.412364057584954","10.3862078262592","0.239021204746349","21.7383453852922","0.102458536801206","18.8263315217836","0.101306315894941"
"1352","PERF2","6153.39644882783","1.05711035414388","11.2902638174276","0.421004478906218","11.5175879709394","0.267097929747173","31.2301212620206","0.19817873219315","20.4533055084092","0.0718803680095969"
"1404","PERF1","6129.77595110464","1.31374324897647","10.0859995872383","0.296130602670999","10.5089401899618","0.142369942398693","21.8189096829113","0.0750049531679449","19.7203317880631","0.0922776695181753"
"1404","PERF2","6129.77595110464","1.31374324897647","10.993126616612","0.572862087475157","11.0040643551625","0.241621994083134","31.5499444417926","0.209255681498559","21.4752960290228","0.088549954950142"
"1456","PERF1","6105.32394981735","1.68633639407716","10.0320442890113","0.378902058112763","10.1912542146834","0.22241312017715","21.7987464129918","0.0772828965686756","20.4631494794573","0.115878880037432"
"1456","PERF2","6105.32394981735","1.68633639407716","10.6490524681453","0.360224478472377","10.7440363975945","0.249951433503955","31.6838195142243","0.132411011632311","22.3062779137066","0.103773280624183"
"1508","PERF1","6084.02280287134","1.30065619554336","9.64275418808784","0.365123130609547","10.052569516791","0.255646078478599","21.7294209515568","0.0684167522720351","21.2314994420324","0.0868163400441305"
"1508","PERF2","6084.02280287134","1.30065619554336","10.3138330873425","0.292357711346621","10.4211735579667","0.15415721138371","31.4701701126123","0.243414113023637","23.157873068537","0.0902663003299234"
"1560","PERF1","6059.85199616755","1.31571925489215","9.91451220008007","0.327472958209602","9.89098694753928","0.211774286145967","21.7778548148379","0.0854719754050804","22.105427639825","0.107971906688962"
"1560","PERF2","6059.85199616755","1.31571925489215","10.3683884891802","0.299802600673073","10.1986617328446","0.171540767183721","31.2540624977275","0.204278286507534","24.1473996213504","0.110631270988364"
"PERF1","","","","","","","","","","",""
"","Distance with Testing Error","","","","","","","","","",""
"","","Pearson's correlation","0.949474547797762","","","","","","","",""
"","","SpearMan's correlation","0.998220244716352","","","","","","","",""
"","Validation with Testing Error","","","","","","","","","",""
"","","Pearson's correlation","0.88842225643557","","","","","","","",""
"","","SpearMan's correlation","0.970189098998888","","","","","","","",""
"PERF2","","","","","","","","","","",""
"","Distance with Testing Error","","","","","","","","","",""
"","","Pearson's correlation","0.898072087726948","","","","","","","",""
"","","SpearMan's correlation","0.997330367074527","","","","","","","",""
"","Validation with Testing Error","","","","","","","","","",""
"","","Pearson's correlation","0.916592624085867","","","","","","","",""
"","","SpearMan's correlation","0.987986651835373","","","","","","","",""
