"SamplingSize","SampleID","minsplit","minbucket","maxdepth","complexity","Metrics","AvgSampleDistance","ValidError","GeneralizedError","ASEMeanError","ModelTime"
"19","30","9","3","30","0.01","PERF2","15120.4291611197","5.91920094980382","4.27260480589737","4.50933721996892","0.706485986709595"
"38","1","3","1","30","0.001","PERF1","15113.3703330913","13.0095199746244","24.6858941414968","25.0910240839716","1.32392406463623"
"38","1","11","4","30","0.01","PERF2","15113.3703330913","3.14679869788688","3.94059619531443","3.96321573166968","1.57613706588745"
"38","2","1","0","30","0.01","PERF1","15113.1866489865","4.49590257816734","35.7360875451172","27.3745409154387","1.47604990005493"
"38","2","22","7","30","0.01","PERF2","15113.1866489865","0.961978330817984","4.21266141770651","4.2007406186291","1.62213802337646"
"38","3","2","1","30","0.001","PERF1","15115.1214268663","22.9737233226606","28.4612008560107","30.0775848985958","1.44402599334717"
"38","3","1","0","30","0.01","PERF2","15115.1214268663","3.87514170200234","7.03267446607051","4.53401415131269","1.38796901702881"
"38","4","16","5","30","0.01","PERF1","15114.4380137655","13.4689719385669","32.3371733536249","27.5717692108355","1.34295701980591"
"38","4","1","0","30","0.001","PERF2","15114.4380137655","2.56646698062653","4.09121722030811","3.75226665778808","1.46203804016113"
"38","5","5","2","30","0.01","PERF1","15116.5193630949","11.3740181686466","37.254329070066","26.9617893524532","1.38798689842224"
"38","5","4","1","30","0.01","PERF2","15116.5193630949","2.40397750826401","3.76655444758988","3.78534355806752","1.50208592414856"
"38","6","2","1","30","1e-04","PERF1","15113.4141524763","28.1305348504452","28.3806554904641","29.1162087090567","1.38098192214966"
"38","6","8","3","30","0.01","PERF2","15113.4141524763","2.6130932269639","4.08220918707118","4.18633829480958","1.44100594520569"
"38","7","14","5","30","0.01","PERF1","15114.5186036388","4.4509036204056","37.0839919352225","35.0039658335912","1.64316892623901"
"38","7","2","1","30","0.001","PERF2","15114.5186036388","1.89136252455988","4.42540365861614","4.26420165109815","1.38600301742554"
"38","8","7","2","30","0.01","PERF1","15113.3579827153","28.7286399795248","26.3208586423382","27.3067450381325","1.32294201850891"
"38","8","17","6","30","0.01","PERF2","15113.3579827153","6.21102972181986","4.19408472803567","4.06259616780486","1.33995294570923"
"38","9","1","0","30","0.01","PERF1","15115.1597620922","5.41532737775898","38.335196290176","31.5348065450448","1.46005702018738"
"38","9","17","6","30","0.01","PERF2","15115.1597620922","1.43206140663715","4.11599779249732","3.74632445358794","1.5931339263916"
"38","10","4","1","30","0.001","PERF1","15117.0622534095","12.5620902263305","28.5162437803332","27.4986422868105","1.6331799030304"
"38","10","23","8","30","0.01","PERF2","15117.0622534095","0.44382186349316","4.22336582729336","4.0417176024684","1.34797716140747"
"38","11","6","2","30","0.01","PERF1","15117.6341710651","10.2209655004401","22.3058591391034","25.8561283382493","1.47603297233582"
"38","11","2","1","30","0.01","PERF2","15117.6341710651","2.20811986393099","4.57977724545024","4.24318379499831","1.34896111488342"
"38","12","19","6","30","0.01","PERF1","15112.4617695134","18.5635490743617","38.6503608388785","35.5438340164454","1.44104290008545"
"38","12","2","1","30","0.001","PERF2","15112.4617695134","0.285935333900424","3.66039809122627","3.80732571625677","1.7052149772644"
"38","13","20","7","30","0.01","PERF1","15114.0155259177","6.78689665827772","32.9911242743669","26.5185535462952","1.42403101921082"
"38","13","2","1","30","1e-05","PERF2","15114.0155259177","3.13976427960038","4.41913767026582","3.88592455175667","1.3259449005127"
"38","14","10","3","30","0.01","PERF1","15114.0390113652","9.29562009188687","28.8915778913035","31.013742966398","1.36897492408752"
"38","14","5","2","30","0.01","PERF2","15114.0390113652","1.75181130705165","4.37393718327111","4.79554616459312","1.40497994422913"
"38","15","7","2","30","0.01","PERF1","15116.5842531715","21.3399938115787","27.9102533633809","25.435163534514","1.31895804405212"
"38","15","16","5","30","0.01","PERF2","15116.5842531715","3.66385717823881","3.96849713978977","3.97607603437795","1.41001892089844"
"38","16","2","1","30","0.001","PERF1","15123.06968332","30.7989533682874","26.2416587991759","24.1730457778476","1.56811594963074"
"38","16","2","1","30","0.001","PERF2","15123.06968332","4.16482483060879","4.40345742537484","3.97154658823994","1.52208304405212"
"38","17","2","1","30","0.01","PERF1","15114.3818974673","7.7781731853076","25.0771079439213","28.2357776089599","1.595134973526"
"38","17","19","6","30","0.01","PERF2","15114.3818974673","2.94147981087369","4.06390808668641","3.67394950054751","1.43303799629211"
"38","18","5","2","30","0.001","PERF1","15116.3131244426","5.8874846022513","28.066054579953","25.617103526386","1.56511092185974"
"38","18","14","5","30","0.01","PERF2","15116.3131244426","1.54914014659691","4.03742692518665","3.89825169661697","1.47504901885986"
"38","19","8","3","30","0.01","PERF1","15115.1923467904","11.0164921345683","27.5841824866082","30.9400330367425","1.66516709327698"
"38","19","8","3","30","0.01","PERF2","15115.1923467904","3.31601439118796","3.99009419733514","3.91984926282509","1.44002294540405"
"38","20","19","6","30","0.01","PERF1","15115.2217241731","9.0358677888369","31.2300570407163","28.017660245252","1.4610390663147"
"38","20","6","2","30","0.01","PERF2","15115.2217241731","0.969273864048441","4.04651520763863","3.84291157108535","1.40499997138977"
"38","21","8","3","30","0.01","PERF1","15116.1062404451","2.86958975533643","32.0524696568927","31.0193780737847","1.42799782752991"
"38","21","9","3","30","0.01","PERF2","15116.1062404451","1.31019562411511","3.79099007722462","3.7512590968916","1.57111716270447"
"38","22","11","4","30","0.01","PERF1","15115.0486360346","25.5168271142948","25.5649935547519","25.3198706846746","1.45703601837158"
"38","22","10","3","30","0.01","PERF2","15115.0486360346","3.27797447650085","3.83392483665088","3.85104011246471","1.43100190162659"
"38","23","1","0","30","0.01","PERF1","15114.4977280262","13.2123649242489","40.0725508647195","27.0361173406641","1.30392694473267"
"38","23","2","1","30","0.01","PERF2","15114.4977280262","4.09459113606373","4.49960741155216","4.21134114113299","1.49706506729126"
"38","24","2","1","30","1e-05","PERF1","15114.7174792484","7.18787458270031","31.7548585282343","31.0004879213067","1.4920608997345"
"38","24","2","1","30","0.01","PERF2","15114.7174792484","2.23576588429647","4.59438958898111","3.77433693434718","1.49706482887268"
"38","25","1","0","30","0.001","PERF1","15113.8889395519","10.0336659200769","27.5410756676194","29.6056664245178","1.31491708755493"
"38","25","2","1","30","0.001","PERF2","15113.8889395519","3.64825033118666","4.44439196259872","4.07582081788108","1.36799097061157"
"38","26","22","7","30","0.01","PERF1","15114.0287107825","32.943197069939","34.5877931162581","25.3396639549718","1.4560170173645"
"38","26","1","0","30","0.01","PERF2","15114.0287107825","3.18578628236125","7.00431997981049","4.17495032920204","1.66618490219116"
"38","27","23","8","30","0.01","PERF1","15114.2982283846","46.1846459015754","32.308366384448","32.5407833931541","1.42503190040588"
"38","27","23","8","30","0.01","PERF2","15114.2982283846","2.63659771631705","4.13415393606592","4.61901531041379","1.40998411178589"
"38","28","5","2","30","0.01","PERF1","15116.2210418588","9.17246850220936","26.1581016570113","28.5871163001952","1.40698409080505"
"38","28","1","0","30","1e-05","PERF2","15116.2210418588","4.36380438029606","4.64839112529822","4.57276621022056","1.46005606651306"
"38","29","12","4","30","0.01","PERF1","15117.71233536","45.2493753385268","29.8283073905147","26.3980423812726","1.6011209487915"
"38","29","1","0","30","0.01","PERF2","15117.71233536","4.30049171049205","7.21608443510619","3.80973231949108","1.41100597381592"
"38","30","2","1","30","0.01","PERF1","15116.4928465271","11.6837690150713","35.6061404198609","31.2305264170165","1.5030689239502"
"38","30","2","1","30","1e-04","PERF2","15116.4928465271","2.3193285054357","4.55188491356765","4.61800033777857","1.47703194618225"
"57","1","1","0","30","0.01","PERF1","15104.1108462816","12.5907617364927","37.3459978234856","21.2598173921138","2.1105010509491"
"57","1","12","4","30","0.01","PERF2","15104.1108462816","3.40111227233954","4.07679636243145","4.02554237706127","2.26461100578308"
"57","2","1","0","30","0.01","PERF1","15105.4433852116","20.0367181457579","36.9024635855193","26.2777612360626","2.2315878868103"
"57","2","15","5","30","0.01","PERF2","15105.4433852116","4.32538947450001","3.82618157253375","4.01380448717486","2.28761315345764"
"57","3","10","3","30","0.01","PERF1","15106.2523292378","13.2999858069451","22.6962883114055","25.1868221457882","2.02145385742188"
"57","3","17","6","30","0.01","PERF2","15106.2523292378","2.19611065781382","4.07825335558245","4.03880279002389","2.10549902915955"
"57","4","3","1","30","0.001","PERF1","15104.7881737919","9.54929068588355","23.0526145875457","26.2480435257465","2.14752793312073"
"57","4","12","4","30","0.01","PERF2","15104.7881737919","3.44311940499011","3.92943244995959","4.04550687886391","2.39470314979553"
"57","5","29","10","30","0.01","PERF1","15107.4536285775","12.5078202598761","34.3700904203787","26.5467485575365","2.06146597862244"
"57","5","31","10","30","0.01","PERF2","15107.4536285775","1.80639702152382","4.13253495095438","4.08251849712482","2.39270305633545"
"57","6","11","4","30","0.01","PERF1","15107.7333892753","9.1858164402522","24.7173393818538","27.308667769898","2.35469388961792"
"57","6","13","4","30","0.01","PERF2","15107.7333892753","4.35226400143708","4.24676553372303","4.08291013598772","2.54080605506897"
"57","7","1","0","30","0.01","PERF1","15105.2660989186","10.087338665664","37.7536484864242","23.3551689673803","2.07349491119385"
"57","7","2","1","30","0.001","PERF2","15105.2660989186","3.64644100359242","3.71107682298678","3.92548979854762","1.98240900039673"
"57","8","12","4","30","0.01","PERF1","15104.074600032","15.061791861486","30.814833492945","28.5089289269007","1.7942750453949"
"57","8","25","8","30","0.01","PERF2","15104.074600032","3.63758945874628","3.9729887630165","3.754025634928","1.80228304862976"
"57","9","9","3","30","0.01","PERF1","15105.5799846653","15.9339568087029","23.7108744357977","25.0079930470002","1.85231900215149"
"57","9","11","4","30","0.01","PERF2","15105.5799846653","1.83998663330477","4.04031012010241","4.02963952101506","1.92334914207458"
"57","10","2","1","30","1e-04","PERF1","15103.7479514566","6.52542309448357","25.0241820993602","22.1554677732943","1.82529902458191"
"57","10","6","2","30","1e-04","PERF2","15103.7479514566","2.37559477187473","4.00110808881297","4.06448599991151","1.82831883430481"
"57","11","2","1","30","0.01","PERF1","15105.3673408501","4.62277804191713","22.8089678204821","27.3364142520595","1.95238900184631"
"57","11","2","1","30","1e-06","PERF2","15105.3673408501","2.0718431431446","4.02233107019704","3.8467271845828","1.88835906982422"
"57","12","6","2","30","0.01","PERF1","15106.752249671","13.8352008263608","20.6450241447353","25.2289438429851","1.88535904884338"
"57","12","12","4","30","0.01","PERF2","15106.752249671","2.9850300228241","3.85567454880488","3.8747263455453","1.8843400478363"
"57","13","7","2","30","0.001","PERF1","15105.7389058","18.0824110032546","26.1208322801987","27.2242518097212","1.90133500099182"
"57","13","3","1","30","0.001","PERF2","15105.7389058","2.90291168980155","4.09575850055899","3.86222205938126","1.96139597892761"
"57","14","50","17","30","0.01","PERF1","15108.1238156499","8.56193825759656","30.3800064126194","24.3338687898389","1.90135216712952"
"57","14","8","3","30","0.001","PERF2","15108.1238156499","2.34167497483987","3.91624679819825","3.9636056181333","1.87331509590149"
"57","15","11","4","30","0.01","PERF1","15107.3327426247","16.4240019087892","28.3940917350854","26.9034526815158","1.83732581138611"
"57","15","5","2","30","0.001","PERF2","15107.3327426247","2.72668212360658","3.60832668054782","3.67348010498411","1.81028699874878"
"57","16","30","10","30","0.01","PERF1","15106.0746573716","19.8320456479392","30.7546351556439","22.9010890631354","2.03142690658569"
"57","16","20","7","30","0.01","PERF2","15106.0746573716","4.3953126779295","4.17103017972608","4.01588908377995","1.83830714225769"
"57","17","19","6","30","0.01","PERF1","15106.5964119169","11.0267953702641","25.8608592783417","24.1883139396989","1.82328104972839"
"57","17","11","4","30","0.001","PERF2","15106.5964119169","3.85821990948687","3.98856276385176","4.05862742631413","1.82829999923706"
"57","18","2","1","30","0.01","PERF1","15107.9045130733","18.3078623962868","24.2339647170992","27.1519585181525","1.89434599876404"
"57","18","15","5","30","0.01","PERF2","15107.9045130733","1.55062730352023","4.26159841312146","4.13201680815729","2.00644588470459"
"57","19","7","2","30","0.001","PERF1","15106.5558366679","11.7110256959571","21.8057155153848","23.0994718431697","1.81028699874878"
"57","19","1","0","30","0.01","PERF2","15106.5558366679","4.25960009472867","7.01399318728643","3.97614314881525","1.82129502296448"
"57","20","7","2","30","0.01","PERF1","15105.7861313289","6.70031855158472","21.2175096539004","25.9078322384275","1.82129597663879"
"57","20","30","10","30","0.01","PERF2","15105.7861313289","3.13011335062149","4.06555587793596","3.83256192008436","1.81629109382629"
"57","21","5","2","30","0.01","PERF1","15104.7343646452","13.8126236073317","25.8498492214702","24.2997191091514","1.87033009529114"
"57","21","2","1","30","0.001","PERF2","15104.7343646452","2.07985514409845","4.01714862107232","3.77241566051166","1.84132790565491"
"57","22","9","3","30","0.01","PERF1","15106.9647269887","28.6784035522532","23.9756945055852","27.6723667624972","1.89733099937439"
"57","22","6","2","30","0.01","PERF2","15106.9647269887","3.3087656987515","3.82551788625281","3.70717048141087","1.86733102798462"
"57","23","2","1","30","1e-04","PERF1","15110.2904615914","16.2499701168079","26.1518267823778","24.8072481410699","1.98641300201416"
"57","23","18","6","30","0.01","PERF2","15110.2904615914","2.74821159196405","4.05792019352315","4.03772040235352","1.81027102470398"
"57","24","32","11","30","0.01","PERF1","15104.5523497302","15.9004603008254","34.9251050965333","27.7297072798079","1.82931900024414"
"57","24","12","4","30","0.01","PERF2","15104.5523497302","2.0369904281059","3.83223383339244","3.74937112518491","1.82228016853333"
"57","25","30","10","30","0.01","PERF1","15105.6656055907","16.1260237046254","31.1147219427682","24.7241999877692","1.82531595230103"
"57","25","11","4","30","0.01","PERF2","15105.6656055907","2.09518474682177","4.25251975597902","4.22642763889494","1.82231378555298"
"57","26","27","9","30","0.01","PERF1","15106.299075083","17.421894082998","32.7356712152547","25.0817998614224","1.83432292938232"
"57","26","29","10","30","0.01","PERF2","15106.299075083","3.07448597189824","4.06429091392969","3.78781903869632","1.82431578636169"
"57","27","8","3","30","0.01","PERF1","15104.113368853","13.7615141522271","22.1313832552267","25.1685260396345","1.81130814552307"
"57","27","5","2","30","0.001","PERF2","15104.113368853","2.42475566241588","3.9762347835013","3.79137507135069","1.87034893035889"
"57","28","13","4","30","0.01","PERF1","15105.5153288759","16.831734275734","30.1534471495207","24.6374851062028","1.8062858581543"
"57","28","25","8","30","0.01","PERF2","15105.5153288759","3.69688521881042","4.0927675572554","3.90307972896214","1.78727102279663"
"57","29","1","0","30","0.01","PERF1","15106.2742767317","6.6288455833439","38.3076816078361","28.097668330579","1.79627799987793"
"57","29","20","7","30","0.01","PERF2","15106.2742767317","1.85911564074543","4.06133063182214","3.94970968920964","1.80528402328491"
"57","30","4","1","30","0.001","PERF1","15107.759523266","12.3224621500378","22.8009965245937","22.3126409978438","1.82429790496826"
"57","30","27","9","30","0.01","PERF2","15107.759523266","2.4199545620617","4.0904110933946","3.83055672860626","1.8012809753418"
"76","1","1","0","30","0.01","PERF1","15098.3720279608","26.470992579506","38.2926891338902","25.1998167909652","1.86130499839783"
"76","1","3","1","30","1e-04","PERF2","15098.3720279608","2.82809309659795","3.98926126288888","3.8325689846207","1.82131195068359"
"76","2","40","13","30","0.01","PERF1","15100.5586407605","15.5052014773593","30.8712818316045","22.2542813784887","1.84131002426147"
"76","2","6","2","30","0.001","PERF2","15100.5586407605","3.34352224910158","4.09921674442843","3.95946344117128","1.85932302474976"
"76","3","20","7","30","0.01","PERF1","15096.9502322277","19.8286274606309","25.4537017331777","22.17701955322","1.93339395523071"
"76","3","32","11","30","0.01","PERF2","15096.9502322277","3.36080088706372","4.12277382701374","3.95487061929075","1.86432600021362"
"76","4","2","1","30","0.01","PERF1","15097.596065135","9.8576534625745","21.4787093109729","23.079024034522","1.84231114387512"
"76","4","7","2","30","0.001","PERF2","15097.596065135","2.24509115642912","3.89223078658619","3.80621415202593","1.85131692886353"
"76","5","8","3","30","0.01","PERF1","15099.4583709353","12.0941590046241","23.3143582818597","25.3816045816008","1.86832880973816"
"76","5","23","8","30","0.01","PERF2","15099.4583709353","2.55131425828286","3.86785664532793","3.6082783816173","2.00044083595276"
"76","6","39","13","30","0.01","PERF1","15096.6497790733","13.8576864663148","31.4570764940564","23.5720166791171","1.83532404899597"
"76","6","3","1","30","0.001","PERF2","15096.6497790733","2.95423966045463","3.96874631320017","4.0106989109706","1.84529495239258"
"76","7","2","1","30","0.001","PERF1","15098.2992547716","35.6673565425258","22.7475262594255","21.573300935108","1.84633111953735"
"76","7","23","8","30","0.01","PERF2","15098.2992547716","2.47401058659083","3.95655711484634","3.89679621447051","1.87335109710693"
"76","8","13","4","30","0.01","PERF1","15095.4776569665","17.2466580843552","23.0105475191155","23.6345622867727","2.19454288482666"
"76","8","2","1","30","1e-05","PERF2","15095.4776569665","2.7448518410343","4.02230702066614","4.00762933741445","1.95540809631348"
"76","9","27","9","30","0.01","PERF1","15096.1387530506","19.9803037897586","29.6701849225721","22.6096164521566","1.84731388092041"
"76","9","20","7","30","0.01","PERF2","15096.1387530506","1.24020663759185","3.74202683168636","3.67345972073716","2.08948802947998"
"76","10","8","3","30","0.01","PERF1","15099.9765629529","11.6185516255396","22.2721656780423","21.7482892656","2.21457505226135"
"76","10","3","1","30","1e-04","PERF2","15099.9765629529","2.72462332456708","4.30480819646582","3.97497360607285","2.34867000579834"
"76","11","6","2","30","0.01","PERF1","15097.7951228109","23.1126588120299","20.8116465108767","24.5150210688329","2.23058700561523"
"76","11","37","12","30","0.01","PERF2","15097.7951228109","3.39545958403631","4.10007238031397","3.77173425786141","1.86332416534424"
"76","12","2","1","30","0.01","PERF1","15096.142720816","12.2276305278471","20.6355742177299","21.7140690427943","1.84831500053406"
"76","12","11","4","30","0.001","PERF2","15096.142720816","2.15892767406031","4.2782112549951","4.03025696655717","1.91534399986267"
"76","13","5","2","30","0.01","PERF1","15098.4189957354","22.4287663501348","24.0734806613777","30.0827573238171","1.85934090614319"
"76","13","22","7","30","0.01","PERF2","15098.4189957354","2.07163846098668","3.92406619701341","3.69687492510734","2.00342583656311"
"76","14","2","1","30","0.01","PERF1","15097.4719369234","28.591340720142","21.4096411870725","22.9641235805883","1.84231185913086"
"76","14","2","1","30","1e-04","PERF2","15097.4719369234","2.86852549002458","3.95840584072885","3.60535628503698","1.90635704994202"
"76","15","4","1","30","1e-04","PERF1","15096.5201838714","9.13486624142148","17.9573553349182","21.576216348842","1.86833000183105"
"76","15","13","4","30","0.01","PERF2","15096.5201838714","1.69827442093902","4.0908705297175","4.12842528980342","1.85633897781372"
"76","16","8","3","30","0.01","PERF1","15096.7322925641","10.2176009627264","20.7085814516679","23.0835734357773","1.85231685638428"
"76","16","5","2","30","0.01","PERF2","15096.7322925641","3.19686388486297","4.01505415394067","4.04446401166976","1.88033604621887"
"76","17","5","2","30","0.01","PERF1","15095.6861664117","8.3993480070298","17.0733785653847","24.2638295135595","1.89436602592468"
"76","17","9","3","30","0.001","PERF2","15095.6861664117","2.69838336137525","4.04215786845384","3.84753461882472","2.02042007446289"
"76","18","14","5","30","0.01","PERF1","15097.6028257755","29.8714457556835","25.0504300016868","23.953546891016","1.83632397651672"
"76","18","8","3","30","0.001","PERF2","15097.6028257755","2.57928665581725","3.60017786099212","3.53477645890294","1.82628202438354"
"76","19","7","2","30","0.001","PERF1","15097.5631537735","10.4583998478295","20.2659505469167","20.9943968490377","1.85229992866516"
"76","19","2","1","30","0.01","PERF2","15097.5631537735","2.85971511631084","4.08564876038356","4.08736697366629","1.92638897895813"
"76","20","7","2","30","0.01","PERF1","15097.8560443469","13.3951030084338","20.4634374024971","23.2368486250882","1.87033009529114"
"76","20","8","3","30","0.001","PERF2","15097.8560443469","3.53772637339541","3.79473549578258","3.72717844412929","1.84030795097351"
"76","21","12","4","30","0.01","PERF1","15097.0878516201","7.74604450592308","22.042017197076","23.2708394611814","1.83928990364075"
"76","21","20","7","30","0.01","PERF2","15097.0878516201","3.69331670151997","3.82195498438681","3.81466798639332","2.1114821434021"
"76","22","8","3","30","0.01","PERF1","15095.7169955653","6.96831693380595","20.5610327553965","23.2950821492477","2.18757295608521"
"76","22","5","2","30","0.001","PERF2","15095.7169955653","3.85698278275781","3.63840551996513","3.77539229730492","2.16652393341064"
"76","23","2","1","30","1e-05","PERF1","15096.745550482","19.648578128151","23.2224137780144","24.395341175456","2.32563614845276"
"76","23","2","1","30","1e-04","PERF2","15096.745550482","1.8503738302093","3.76856872176388","3.72557033467591","2.18854188919067"
